gene	Oocyte	Zygote	Two-cell	Four-cell	Eight-cell	Morula	Blast
Zfp959	0.0197338058693749	0.0478527408902834	0.0278338732372866	0.216171475190039	0.000218190382424845	0.00568221049931435	0.0376930402226087
Cpne6	0.00247683521228965	0.0256007486493193	8.51804186799395e-05	0	0	0	0
Gm11758	0	0	0.067907131354833	0.0170180797667832	0.0403009520020612	0.0240233165966785	0
Upf3b	0.843078898240434	0.842044485823594	0.504365674083934	0.641300275355881	0.801097206269667	0.797160209480297	0.685917751503095
Camk2d	0.00857943708566043	0	0.0254744559475148	0	0.286168270737615	0.21676528883535	0.391630870514762
Gm10377	0.00537550627298987	0.00252241716182155	0.000255519492018365	0	0	0	0
Gpt2	0.260690588297005	0.0957899067697035	0.412009779571787	0.18794867934829	0.00870346401938532	0.107558888227455	0.113277937778659
Prok1	0	0	0.00205799086102797	0	0	0	0.010442849478162
Jarid2	1.01284424303712	0.45167709505778	0.581788470040359	0.362178313645243	1.32380693400945	1.54912076123741	1.74440152053459
Arfgef1	1.4844632562934	0.837920456199402	1.73592415970393	0.945549479679499	0.0948650150105477	0.300965504199364	1.09914990748339
Leng8	0.0204868970766487	0.0286812623249841	0.330534893673496	0.332745170048705	0.0962913685989453	0.324721277738241	0.445835743886309
Rbl1	0.235198596877496	0.283706953199883	0.13182041164126	0.0282342970773488	0.0538015820590846	0.0578553955619157	0.193909853089111
Fbxo9	0.558912871212319	0.697217154171892	0.150376086598571	0.456720736521633	0.290596789503825	0.219351706199644	0.408880332911187
Gfi1b	0	0.00118529216863623	0.00702201751665744	0	0.00518232766191768	0.0521663322462101	0.00029535244945741
H2afv	0.178862877330001	0.271127563009566	1.19562714867662	1.58366589307084	1.24163829701098	1.36375782314545	0.740472587598302
Pqbp1	0.0371627097860568	0.0997070318826188	0.497936147379777	0.682152358414756	0.554900565780221	0.762418394123974	0.271244013416895
Ing1	1.81558601835087	1.37163251464919	1.49292330552784	1.05145085185841	1.35558770176852	0.582390240837565	0.619252317802644
Vapa	0.753291368304837	0.47847350950353	0.661995244167567	0.643991331248588	1.41410411500261	1.86432591298388	1.28707711103922
Timp4	0	0	0.00722795495028541	0	0	0	0
Eif4a1	1.48718064595717	1.44131255581962	1.00286640675417	1.68704466236722	2.48563215466038	2.2859396294579	2.31475895384229
Slc22a22	0	0.00727927776826395	0	0	0	0	0
Pias3	0.00886668094644551	0.00474006081860039	0.217564390790543	0.0826877794184267	0.0416056459399719	0.00776045200343565	0.04781100781338
Mycbpap	0	0	0.020264324510477	0.0279732018447045	0.0306216341258599	0.00886791510887008	0.0498397458363662
Epn3	0.00118303443935137	0.000887382705549286	0.00208574381368244	0	0	0.0114346230456083	0.278378608427568
Smad6	0	0.00121671004192345	0.00224071336697715	0	0	0.0072869967767847	0.00387932357010204
4930578C19Rik	0	0.00209278362527471	0.000336848979185908	0	0	0	0
Cage1	0.252528170065264	0.40731612499825	0.0348220481347322	0.00576064482663521	0	0	0.000153617650615132
Nop16	0.00225821059728812	0	0.677306804198498	0.517621040494232	0.657619081343226	0.749275065849035	0.450438951682032
Syndig1	0	0.00914754620391669	0.00312815195287457	0	0	0	0.00624160728259336
Parp16	0.0100075082656474	0.0203908499835729	0.00594484203428489	0	0	0.0679523880029206	0.0436495831920362
Gm14295	0.0115308526499455	0.0463579109363087	0.00728109122567302	0.00500792279898038	0.04133869817244	0.0243068068391919	0.0638173489305743
Ccdc166	0.00530821937769614	0.0203941234692316	0.102059590530659	0.045519893649645	0.0228943719519158	0.0134649820141295	0.0100279505543341
Slc30a4	0.332532419178869	0.0606604795060917	0.0451677385735303	0.122849481845814	0.0563057660870628	0.227281989165118	0.208584112265061
Fnip2	0.0516568674794654	0.0235451188992376	0.256756859780459	0.440273210979423	0	0.0338719561277794	0.221663075340589
Rps4x	0.14610850450466	0.441980840448264	1.7431438274156	2.75717828507065	3.02433035936292	3.11630143507016	2.46895045722825
Zfp866	0.088929492635455	0.0905694744265251	0.024386813474401	0.0311892602724665	0.019889818277069	0.0340648758886854	0.0433751538250318
Fubp1	0.550023130358927	0.533499362423187	1.08177858411901	0.836369874533298	0.791639628874043	0.843383865959422	1.20436242884428
Hebp1	0	0.00227641122330869	0	0.00360067125139747	0	0.0122352645710267	0.0880613174426704
Rimbp2	0.0857203197317267	0.0328006111989724	0.0455300029868895	0.004770299256636	0.0140004062089892	0.00217596654107574	0.0033488413922197
Gm17655	0.00764485136076802	0.0540688389568082	0.000942376321451861	0	0.00424811196503669	0.0265255801237648	0.0049959172877021
Sema4a	0.000645723554299257	0.000608540068866076	0.0168405707364296	0.00320975144666239	0.00850050971363545	0.0413126495958211	0.00696141529405087
Mlst8	0.00872914113738364	0.0119389157603457	0.0532269658418315	0.0403268379942135	0.298815051568923	0.289149131595921	0.338314544397324
RP23-342N5.2	0	0.00280086258605602	0.129333443405871	0.00481021677480442	0.007556935889929	0.0443021246236737	0.0537181615258924
AI854703	0.0014874702890871	0.00400601585886822	0.157929287976549	0.264195973710877	0	0	0
Rtn4r	0.057093120599287	0.0117202037572411	0.0237830985337981	0.182790928128617	0.0036788094421901	0.0421689674007958	0.000234022067840344
Gm4723	0	0.000837225849882097	0.0229936611611616	0	0	0.0167211114330227	0.0856837251984641
Lca5l	0.0283964259235551	0.0685375559734444	0.0900286332018777	0.0517546729798091	0	0.003727096919426	0
Atg16l1	0.917454716543484	0.272882615394144	0.510432585293545	0.493734133935242	0.612464793678212	0.361537207261708	0.497739460635674
Cabp1	0.0103416045092091	0.0323333774910505	0.109828419219108	0.128477192050954	0	0.00129840831259693	0
Txn1	0.38590693885783	0.592641591297737	0.224021418682286	0.173690894559806	0.835246703013679	0.756267133806704	1.93734074347882
Mmp14	0.00209707884783995	0.00328013724396116	0.00836067314323631	0.00112310862541269	0.00556806731905057	0.00119957282445676	0.0483804182265199
Vmn2r78	0.0259638622110411	0.0402091028771946	0.0289801457776985	0.0129222022336429	0.00211601338894968	0	0.0214727720930181
Sec61a1	0.306477186168979	0.16780696633827	0.67014246664651	1.12360594562895	0.918041442843541	0.608038506035774	0.890430448668704
Frem3	0	0	0	0	0	0	0.00808048889889015
Vmn2r121	0	0	0.00269377436457378	0.000333705653209383	0.00444727060637545	0.000840304520553334	0.00750808228293727
Actr6	0.12233424593766	0.182398977115642	0.193437044716262	0.171188853920072	0.36391890520935	0.315323298179222	0.318603719524515
Acvrl1	0	0	0.0228732986558877	0.0912498240813167	0	0	0.0154472615276211
Npb	0	0.00247591340107187	0.000191631638410341	0	0	0	0.000804369546009865
Fam220a	0.475069382603984	0.0290864254091829	0.676039104873993	0.0497420536475859	0.122823617779779	0.0108683012388878	0.13241122125733
Cd5	0.0943767031941517	0.155925457388377	0.02231039811338	0	0	0	0
Cst8	0	0	0.00247309902240889	0	0	0	0
Fam35a	0.493325840751452	0.682270959671357	0.163111268945023	0.0362044316369717	0.0341570642600879	0.0118639246258027	0.0220006320845877
Olfr1046	0.0111702741025333	0.00322591502507668	0.00127694505804201	0	0	0	0
Suco	1.68492005375236	0.886045104169421	0.84066529516698	0.468671313881388	0.193398061797684	0.12251215636147	0.232970998174869
Wdr82	0.47368610676827	0.437968320110889	0.869727871005566	0.507242116146606	0.3530120054845	0.276178828030066	0.361080577897559
Sgsm1	0.0139921991835936	0.0699233065293509	0.149592349459317	0.0504327248252985	0.0119796303059191	0.0366374212202258	0.0275872499049738
Tfap2d	0.00614733902569443	0.0241892488937274	0	0	0	0	0
Gm10722	0	0	0.208962679933396	0.00144818342596429	0.091794441478196	0	0.0282183986495094
Unc93a	0	0	0.00709334804302762	0	0	0.00260638206107357	0.112035552431004
Hmg20a	0.395261405927666	0.389574643290732	0.163217201810715	0.215665894967902	0.049461561570057	0.169621386842558	0.173168154769248
Wdr45b	0.0305669652944393	0.042950680589296	0.582180728562238	0.727898117955349	1.14926995755805	1.09544637027982	0.745759306642472
Pex1	0.648010326836096	0.575899829741562	0.179199319187699	0.0678704313613571	0.337541886455373	0.0942768192481054	0.171860469271065
Ncbp2	0.668169621124528	0.84144077442424	1.14766318384701	1.87290802108241	1.38821157173625	0.830747567381482	0.486384576918348
Gm21897	0.00110538494703062	0.00078068969996106	0.417854267788892	0.286677882437272	0.884857619221187	0.0444561605646078	0.605278750577509
Zranb3	0.134183676797995	0.0743570009122333	0.0612023249590815	0.0997878771907631	0.0213302195220252	0.0817240479102767	0.268652000001626
Maneal	0.00118303443935137	0	0.0253163101343411	0	0	0	0.00386419978124945
Slc25a15	1.02555018855509	0.547542691772732	0.822554624034193	0.610517259547222	0.0841002858365026	0.10252066058841	0.129767416795475
Kansl3	0.0291751844776746	0.0358926757100756	0.270694752452899	0.554538480704913	0.494140135158122	0.383676415772509	0.358064171181228
Rgs5	0	0	0.00728841346450284	0	0	0	0
Zc3h12b	0.0146292412971724	0.0197073222288403	0.0859101829594303	0.00289275620140615	0	0.047350098054521	0.0390613553644533
Olfr1214	0.000805460514642594	0.00238199458846131	0.00133121458817832	0	0	0	0
Mtfr2	0.728495061073114	0.7669473207955	0.129523294021764	0.336824481616609	0	0.0611197654296559	0.111116497624285
Shd	0	0	0.0056668632133578	0	0	0	0
Cachd1	0.307161730249184	0.0772136100456814	0.133381507711974	0.0551005459093665	0.00132919838227295	0.00323273796603477	0.019913764040089
Pkm	0.143391242876392	0.351526041172044	0.743635524759823	0.604832555297127	0.344579289780378	0.355056914961435	1.39305279573589
Arhgef15	0	0	0.00326692349479665	0.0085977607064258	0	0.000660367162677881	0.00494054630772056
Ccny	0.176492870011445	0.0471428637829045	0.178310932305191	0.0891335412084971	0.0650559195560856	0.113631964493839	0.251353908777121
Agmo	0.00105233021051059	0.000267389670058062	0	9.99235521267528e-05	0	0	0.0239975950614216
Ano9	0.00288983551613294	0	0.0169573984983384	0.0608445965998547	0.140610920803731	0.194164932009267	0.00291911892996496
Btbd10	1.87975733698339	1.32654182642231	1.22959409292363	0.785797439903759	0.302968094681635	0.426795927518645	0.261660540834919
C2	0.00124718860223354	0.0057636646784267	0.0167910906993964	0.0282657991550275	0.013555670070964	0.110412694707648	0.121176066215827
Vmn1r77	0.0479878947325425	0.100993516001161	0.0255295549344773	0.0149215450097745	0.0025715808122603	0.0557859951835456	0.0441351784483354
Dmd	0.173606699326317	0.287881191550524	0.211924161190202	0.574570961607613	0.049315682045245	0.0199919109972267	0.102770571236079
Clec4n	0.00162113735206205	0.00185499213259132	0	0	0	0	0
Coq10a	0.0876063485355781	0.0547821256556777	0.106585037117098	0.0176338905052848	0.119260840718903	0.0412091130070613	0.0185396489557653
Tmem125	0	0	0.0011117963165543	0	0	0.0426953879101259	0.320910289630763
Negr1	0	0	0.00238876299795321	0	0.000481367497329134	0	0.00217710909883694
Ngfrap1	0.0235722719112767	0.000633139239270083	0.0314374346076563	0	0	0.0118849254541127	0.641402972232187
Abcb5	0.0305296616295114	0.0370082210205483	0.288644580025748	0.326112852092337	0.303701756669133	0.194503765191441	0
Ccdc178	0.00694463279265779	0.0507919005964619	0.00168311136892478	0	0	0.00353926987746887	0
Msantd2	0.169878285934	0.0431579964032851	0.260087961080006	0.576998427848949	0.316729605014135	0.179530889510803	0.376233589394486
Dhx32	0.595770839466112	0.302396197532424	0.586593589333668	0.595250244041388	0.176170462671487	0.323781165355936	0.240672427471277
Hist1h4f	0	0.000404632629079572	0.000576955445144126	0	0.0106072755316242	0	0.0138686538106995
Zbed5	0.139578577390306	0.0760453082236281	0.344114727189499	0.381417632833184	0.0326756798473712	0.0492032801038447	0.0901435620499943
Zpr1	0.0134068519869959	0.0186757591692765	0.753734989923458	1.39035988254152	0.671445255509415	0.737547882558013	0.39939552329742
Ncapg	1.84616920800109	1.98950944232791	0.577103784203512	0.498670015298659	0.164747851045439	0.203325297312654	0.31607090934186
Tcf7l1	0.00306994920646015	0.00375736185790876	0.0220881461774402	0.000399634314173688	0	0.00223792468678838	0.285202117526335
Vac14	0.0581133258119211	0.115680667121861	0.471819718856066	0.249743961621853	0.102753526740467	0.102491760460668	0.250662901568446
Apol7b	0	0	0.163888433457105	0.0412090885043153	0.0608550408237757	0.0226836185195793	0
Tmco5	0.0739140773237282	0.0548038768623917	0.00248891092712274	0	0	0	0
Iqcd	0	0.00308974464387818	0.011385559994857	0	0	0.000738072537101693	9.89770156418023e-05
Cort	0	0	0.00949641998022946	0.000199937029107069	0	0.0227184915776783	0
Pbdc1	0.282513547675634	0.466008136606198	0.952202895670395	1.08425222409873	1.0197247351596	1.1911642719411	0.545109850835118
Atp5g1	0.222645915177974	0.649099186862073	1.42254102777668	1.93531759777334	2.15411944617941	2.47605608003509	2.19555985155992
Fam83h	0	0	0.00488996960291037	0.063161638037943	0	0.0321037675035919	0.0476515778255734
Rubcn	1.32099656889006	0.714030881914702	0.26693926520715	0.236708737100405	0.00526218766581618	0.0446634569246785	0.0826734441233972
Adss	1.83967004457932	1.68300697203872	0.819086737376057	0.384378779018544	0.224768715543009	0.5024168338682	0.624847877135538
Gm21975	0.0319633485389618	0.0555212801521527	0.00403913397198085	0	0	0	0
Kcne1	0	0	0.00442811005353211	0.100938010414228	0	0.00240911142356617	0
Serpinb6b	0.00497180883312198	0.00152405625349856	0.00959906368271952	0.0358510688512029	0	0.00197696907839754	0.0664281106135933
Foxk2	0.724619040541459	0.211692993161739	1.31526137531771	1.03555256978944	0.228705082994812	0.081901950482343	0.148818370236037
Boll	0.00418796509927836	0.00121261306422835	0.00156369560666304	0	0	0	0
Zfhx3	0.362483397008506	0.377142417235633	0.222453308050216	0.0787453009791011	0.00467813377134721	0.106514450261896	0.859060415088778
Xrn2	1.26161327331113	1.14435076595679	0.611226882592624	0.86905819288989	1.10049408830901	0.962652685921689	0.921793194164386
Sh2d4b	0.0395022304973884	0.0243271296143739	0.00968361693719711	0	0	0.0148072466355904	0.0592618818551133
Tcf23	0	0	0.0618980641812021	0.0375168242631572	0.425122006115686	0.0458412503167269	0.142917438628078
Car3	0.000322913897012295	0	0.00451348246424374	0	0	0	0
Pdzrn4	0.219162227923466	0.151466948736166	0.0378316081641436	0.010918722829628	0	0	0.00169430516038485
Clec2h	0.0590369079918517	0.0521233759304783	0.0288273040867303	0.0363344026763184	0.0230759607584575	0.00228038822559275	0.023561479810724
Prokr2	0.000507186145344809	0.00783254564959981	0.0172506144384786	0.000460164984514854	0.00428208755862515	0.0097440371239727	0.0176304822943048
Prss16	0	0.00160326661212759	0.00384547333386578	0.0169834444663018	0	0.000143570402682299	0.0114824301930302
Gclc	0.190871614741004	0.0332688010089469	0.30345496828015	0.30044129080734	0.11892625394314	0.102398573982719	0.201902383501307
Gtf3c6	0.184534274686337	0.115318606671469	0.83057536639785	0.557568771092641	0.394620878405554	0.392427300870494	0.429908415891892
Sox17	0.00326582681207753	0.00720938325883332	0.0179958577219289	0	0	0	0.434847218841412
Mab21l3	0.00342375030483189	0.0104290250708114	0.000276851766034142	0	0	0.00284533924769645	0.0560155323088055
Rfc3	0.384514427548719	0.55641076464706	0.0809573617595368	0.080874237524518	0.257533585490267	0.374376137109309	0.316094157608384
Ythdc1	1.26895317908951	0.825221057593323	1.36895552163223	1.21287664415061	1.58930389029336	0.925867648029296	1.10281659910899
Tor2a	0.178847177536885	0.111697771723089	0.392229724181472	0.533050475780329	0.544329362854325	0.577902385668233	0.15540062876516
Cyp2d40	0	0	0.0217759212426954	0.00180689873553223	0.0115215345832249	0.000746531512436516	0
Pdzrn3	0.227702812832342	0.0891409729152998	0.0664608539492601	0	0	0	0
Rad51d	0.126287975217843	0.0906592981113867	0.154730311907291	0.0978649091189669	0.00593050055513074	0.0799551898073335	0.0775777075275868
Olfr954	0	0	0.00334217267068465	0	0.0505889042951804	0.000536812450411799	0.00151658418764318
Grp	0	0.000615346002963994	0	0	0	0	0
Clec3b	0	0	0	0	0	0.00613783142423497	0
Gm5622	0.00789963107046053	0.00321288500512466	0	0	0	0	0.000459013274888926
Zfp385b	0.107851580232511	0.162353055633463	0.0215214205900796	0	0	0	0
8030411F24Rik	0	0	0	0	0	0.00670068843340995	0.040122655100826
A4gnt	0.028950314610509	0.0090045090544218	0.00510058211634108	0	0	0	0.00024406864446063
Vmn2r67	0.000854806709943174	0	0.0167872419382227	0.00494837532731484	0.00091391489143759	0.00255930189351138	0.0187841995799179
Msra	0.0251830616819154	0.152575093522547	0.0495555714612063	0.0128478163448569	0.064163388382317	0.0553965059673082	0.0426604578402572
Gramd4	0.000169090632035	0.00673624562155301	0.0104267554843188	0	0.0142698327664151	0.0392030521937544	0.0688386118515692
Crybg3	0.459313076138161	0.282542872535986	0.300670756414232	0.305144042770403	0.07232916898737	0.0570207519678499	0.0297556841511054
Tiparp	3.42222139121361	3.00202341664353	2.44964771102473	1.12498200428185	0.196231816989167	0.411639580005574	0.305343438762402
Aqp7	0	0	0.0070565801805406	0.00130382940368561	0	0	0.00418393380890047
Sdsl	0	0	0.00713943181862197	0	0	0.00121350174582474	0
Myoz1	0	0.000534707861992557	0	0	0.00409630687757955	0.00296323752164167	0.0018557642495847
Spopl	0.0912117127614293	0.130156776845549	0.0559419995404014	0.0763656545312732	0.0184645164466597	0.0549397012958305	0.127032147440261
5031439G07Rik	0.0983964484666719	0.0295716801156433	0.381557453551176	0.653341532308648	0.336587491756372	0.544289807510736	0.241254179042395
Gucy1a3	0.0122485965179933	0.0108550834177484	0.032219231954867	0	0	0.00256929846536204	0
Slc38a3	0	0	0.0576435936328182	0.0303432957642612	0	0	0
Zbtb16	0	0	0.00913420459628052	0.0324994796733491	0	0.00167793766234896	0.000566342119544479
Npdc1	0.00975094421736414	0.00367283886463738	0.0125050600305175	0.0597415816421255	0.00877642123029677	0.151103764342908	0.0668922640219752
Cldn7	0.0158441436325425	0.0160318806241038	0.224340625597816	0.621028250235655	1.63436996467054	1.23708712062026	1.37682158211048
Fam107a	0.00231321440683182	0.00150899698436523	0.0172982331460664	0.00724822826958356	0.0331015263697401	0.00324862600147086	0.00808073363034183
Klf1	0	0	0.00153985545984345	0	0	0.00571678850955211	0.000587849365610397
Zfp607	0.0170590130246259	0.0133717099101869	0.0665002062446055	0.0706564768593175	0.0267192662149265	0.031579472790174	0.0646157724898758
Abhd10	0.120341124079576	0.138439518670355	0.0620180743866094	0.021849052235672	0.0947851825332377	0.0512327311969483	0.184004265041174
Xpnpep1	0.0767788479328986	0.194698836622153	0.657670904944057	0.93163594521445	0.701511669705437	0.689996332834247	1.0897144941254
Sertad1	0.00233989536356799	0.00562220993539441	0.539060327702444	0.512245121333882	0.391688838334553	0.349020389518087	0.158928696140096
Neil2	0.11339033908719	0.230203010405666	0.145288627149718	0.0929416663634091	0.0307202478700887	0.0173323588008287	0.0242784933680467
AA467197	0	0	0.00840234986838732	0	0.0143780651243119	0.0985121790552375	1.64161696382321
Hist1h2bl	0	0	0	0	0	0.00610533254321868	0.00475818834308546
Olfr1033	0.271957379913774	0.300987433542496	0.584300975969427	0.683162451933527	1.29248625909652	0.212677753277577	0.953963057638187
Itgad	0.00463864356173089	0.00451804940129058	0.00144526177792614	0	0	0	0
Slc9a8	0.00170774242877958	0.024225583190735	0.105177639842246	0.347447538769931	0.0284050739103768	0.0891999364121359	0.156046829537738
Plscr3	0.014944968520259	0.00463874862636418	0.020247540513224	0	0	0.012745456901187	0.0582753188466985
Foxh1	0	0	0.000985834217056724	0	0	0.0298271883872214	0.0728385997202604
1110017D15Rik	0	0.00185499213259132	0.0175306531237684	0	0	0.0104174090735348	0
Pdp2	0.0318633171843967	0.0192580658641698	1.12032492076957	1.95721420089906	2.26629735732176	1.3393019395209	1.06199260766975
Tmem185b	0.00147512437280493	0.0159516333487205	0.111101184111877	0.13014300674195	0.0645436781584203	0.184362316597245	0.113740383637169
Ms4a5	0	0	0.00088707261915247	0.0018412452452372	0	0.00175732228471196	0
Vprbp	0.677582197360806	0.411868538194377	0.668490205647886	0.544269796202651	0.836783674643522	0.643220975281587	0.442187228942131
Nsun3	0.255080012686299	0.332239577438529	0.23537585394649	0.0147602210240145	0.265581204273096	0.00476957670342548	0.0862490519500854
Dph7	0.0139849404529933	0.0496419282682589	0.183520123905637	0.127434165591805	0.016199659475727	0.0432675120136412	0.057861365328114
Sp140	0.0176726553518975	0.113122106532149	0.868502799359718	0.88454677154897	0.543650032824863	0.328584501157585	0.104880889734932
Agbl3	0.133464343674701	0.202328278315603	0.0475282611948902	0.00119945829844042	0.00472689365628205	0.00615722533421357	0.0107925021322089
Gm5591	0	0	0.00522677582000735	0.00779883530133008	0	0	0
Gm428	0.0212996482379252	0.0223637329814923	0.184162411571285	0.14265407328997	0	7.2227807860199e-05	0
Tmem221	0	0	0.00341122897439832	0	0	0	0.00682118590093311
Rph3al	0.226116682463965	0.707820414419727	0.263528911518423	0.0640449899208637	0	0.0104756655023	0
Faim	0.248269387534332	0.345485789717221	0.210334664500902	0.444232229512472	0.0668716531229331	0.139410094891388	0.228917893297263
Jmjd7	0	0	0.0113643007022652	0	0.144551251489962	0.0787811719693694	0.0563779411644939
Cradd	0.105870505039473	0.171988008944119	0.0263007477680016	0	0	0.0322544801378302	0.0336532965143049
Ccdc7a	0	0.0242080967617998	0.0256851058059477	0.10037561608062	0.0372929282984921	0.021250660165178	0.0722971557010211
Wdfy2	0.17473331215823	0.123180061399777	0.441469545239847	0.283816860688092	0.39698145396108	0.205769703082015	0.395642429512167
Il7	1.3599708046479	1.29806669596651	0.66737216703115	0.147892979406246	0	0.00718114931871881	0.0221937329625261
Nuf2	1.13816968022009	1.64918154331039	0.357711613143924	0.019687553766495	0.0231316287248402	0.0658586734595829	0.244331650525052
Rps6ka1	0.0315424450761787	0.0159815874155235	0.211573445593376	0.105395503676467	0.30517436077077	0.270579905358528	0.640972511310191
Irs4	0.00417098078428203	0.000801954614008076	0.00360231392892853	0	0	0	0
R3hcc1l	0.350780532860148	0.344480817873686	0.157727424752963	0.0320202802301459	0.0548893368205085	0.0438160830072324	0.094881691247798
Mis18a	0.136177243186998	0.49139523073656	0.577814838131509	0.468726986943397	0.234418732475752	0.516562688142726	0.201864780797369
Adh7	0.000464302353985709	0.000633139239270083	0.0144450725828518	0	0	0.00139246029698354	0.00275979821745955
Cipc	0.0208211057467083	0.0374623170572464	0.0408641031737574	0	0	0.031410332530781	0.0440034389630228
S100a9	0	0	0	0	0	0	0.0126142008303761
Snai3	0.0221916703299175	0.131993357171991	0.0272167888553686	0	0	0.0233552448724523	0.0282601603681671
Zfp105	0.000850253929798611	0.00179311158606497	0.00998375094891395	0.0195507641439766	0	0.0252224839957612	0.0203879657948554
Cox4i2	0.0100375939720302	0.00988164332264105	0.184053521099034	0.316768860846915	0.0549015750610073	0.0734195923197817	0
Xbp1	0.0175629384995221	0	0.0454136667267821	0.0253202760121418	0.529335872468675	0.0936038221698228	0.478503931432092
Tmem154	0	0.000307720332819158	0	0	0	0.00735941486079915	0.000623306616378517
Sowahb	0	0.00156457831562775	0.0006798651778398	0	0	0.00196711322584054	0.000213563321411494
Hr	0.00192748461807538	0	0.0430493881173346	0	0	0	0.136266276757933
Zdbf2	0.023316034685043	0.00632454969723974	0.0362668057999994	0.00483367411191257	0	0.00862923117281798	0.00212301626769038
Kcnq3	0.00869508458780997	0.0315393679147114	0.0135296905621538	0.023501464123034	0.0266307270582222	0.00431525527421036	0.00259993730672113
Hmcn1	0.00168962107266576	0	0.0345369962509304	0	0	0	0.00530272015195807
Zbtb10	0.957160360550538	0.544166605401016	1.65013741261314	1.53976679882094	1.47163650064466	1.4010902491959	0.937544124053983
Gabrd	0	0	0.0573124469109144	0.104869569094807	0.17403666843328	0.394676831171134	0.0448343253134696
Krt6a	0	0.00720008122405969	0	0	0	0	0
Nhsl1	0.741195950219413	0.356897294687616	0.511774847538568	0.32267869914483	0	0.0191317274799737	0.0163891444373234
Scand1	0.566885219181012	0.640766834832986	1.22004560016753	1.92947039921928	1.64308106129666	1.15332866665786	0.939574891464905
Cfap126	0	0	0.101070438749248	0.0240971438574057	0.0304058796738062	0.00505697641832249	0.0155347009998074
Dmrtc1b	0.0706486629149962	0.0435544016935146	0.014583173349851	0	0	0	0
Fcgbp	0.0393696797107202	0.302525311707699	0.174955171495745	0.0471611178531147	0.010889217435888	0.0055822053619772	0.00450344292642247
Gm6133	0	0	0.00116244795112255	0.00232314889024506	0	0	0.000406689671777093
Acap2	0.911717117150606	0.857512948193965	0.154588807647286	0.0336541222011866	0	0.0581938753914676	0.647626419031965
Bmx	0.0472998240560012	0.066426429019432	0.05505496551141	0	0	0	0
9230104L09Rik	0.00817842761121988	0.00963801835737038	0.00122775053883489	0	0	0	0
Csnk1e	2.01833220840244	1.51473352441429	1.23840389132762	1.53059071019809	1.69323626328549	1.51512023051013	0.824149533093278
Snx25	0.174114915130673	0.0409154598480049	0.028921720702226	0	0	0.00768663532687448	0.0488407261436084
Cyfip1	0.455480691604083	0.446821512594869	0.883564789095257	0.579722741161385	0.456801221604777	0.448744051064433	0.579260507278012
Tmem45a2	0.000338152677261851	0.00182451036906086	0	0	0	0	0
Polr3a	0.752131983028183	1.17968656266473	0.450711918194004	0.696751772988574	0.193907743401871	0.214042716309329	0.101485215410805
Mogat2	0	0	0.0118778164849341	0	0	0.00114798648653732	0.123131637499713
Stxbp5l	0.363805821981707	0.659458820981248	0.193489450481463	0.07274220215373	0.00902439520940866	0.0187356250182707	0.00544884898001753
Zfp780b	0.00838186057463001	0.0237477112002363	0.350114312083041	0.105402198807094	0.0863655978908164	0.0766134132460009	0.114948094259641
Zfp84	0.203984048754253	0.133008908830728	0.235762693421312	0.0909742724867345	0.0959615273893643	0.101624582126023	0.153249259506498
Trip13	0.0411898315910162	0.0401755996346767	0.294017829914738	0.438590139621311	0.617151932064532	0.914586804542689	0.452120522739715
Mpzl3	0.0324538706607195	0.0195061557252586	0.014231254270198	0	0.00863280874555963	0.0169734618720859	0.170826276819263
Kcnab1	0.0104934015838639	0.0110416808443342	0.0165101599740328	0.0396610192362134	0	0.00288198809346066	0.00508523981926119
Enpp5	0.249656751897509	0.43459574107297	0.127220452236937	0.00209047280886126	0	0	0.00471973041660977
Hdc	0.00724433502612064	0.000801954614008076	0.0696885022973965	0.0207352133256582	0.0414878111195399	0.0114754674426303	0
Csrnp3	0.134484543855585	0.051786631965535	0.316292032656914	0.0538066345151942	0.0534765078918896	0.0526214091895119	0.0149719785421527
Tuba1c	0.41173126533173	0.4270536922655	1.25291348278575	0.438924512827912	0.623111060070044	0.821124154799028	1.64262647659552
Pde1b	0.0144542075141724	0.0565989126985286	0.0980158386339337	0	0	0.00567961016744513	0.0067654255063967
Lap3	0.0862076551115258	0.0833698193558793	0.234232855875344	0.542211534464178	0.334218895696354	0.54695015534041	1.07421749393478
1700016K19Rik	0.00115808472824631	0.000922877068657884	0.0083038245000319	0	0.00580674873072711	0.0186844791828444	0.0756609763921393
4933405O20Rik	0	0.00190157919218735	0	0	0	0	0
Igsf5	0.000696372714740299	0	0.00800434739639589	0	0	0	0.000183057067759226
Tnn	0.0231898177286466	0.0092983265477695	0.0113769120051485	0	0	0	0.00114010036793045
Rasgrp1	0	0.000267389670058062	0.000206274697362413	0	0	0	0.00309765998167601
5530401A14Rik	0	0.000575027745291985	0.000358178861786258	0	0.00026323453632665	0	0
Tmem63a	0	0.000521798141952366	0.0465789004472501	0	0	0.042840759117318	0.00447725299201461
Zfp617	0.0494900188275037	0.0374184049233376	0.18608196992922	0.11485452913817	0.117999410433916	0.135688803464994	0.236858261711804
Nsl1	0.0121765653260328	0.0261116369194394	0.227747551992595	0.113025101700817	0.0337218828793709	0.151589002946284	0.0464312534845679
Ube3b	0.0767952559631665	0.0297115846538576	0.241901161917199	0.160607707754002	0.0715352845280863	0.146932638389111	0.231329339790126
